id,PH,CarbVolume,FillOunces,PCVolume,CarbPressure,CarbTemp,PSC,PSCFill,PSCCO2,MnfFlow,CarbPressure1,FillPressure,HydPressure1,HydPressure2,HydPressure3,HydPressure4,FillerLevel,FillerSpeed,Temperature,Usagecont,CarbFlow,Density,MFR,Balling,PressureVacuum,OxygenFiller,BowlSetpoint,PressureSetpoint,AirPressurer,AlchRel,CarbRel,BallingLvl,BrandCode
19,8.44,-0.0021374824977676786,1.3651322412031748,-0.23151845859339487,0.699335103911147,0.6909329059117263,2.235991628247968,2.408916486251494,0.562664163675817,-1.0511619893730912,-0.2533198368768103,-0.24596776364180525,-1.0097407793159079,-1.2911247555743246,-1.2915868915182862,0.2254202247937876,0.41254361659406846,-1.2724070326223695,-0.4049994789780038,-0.31483516136321865,0.8487083164508109,-0.8956043954516707,-2.8810036348777284,-1.087498476210257,2.1397693738518866,0.7258816542676276,0.70207424878315,-0.7697408646969688,3.2827298030558167,-0.766598452315812,-1.2567918218531322,-0.7027344940134584,B
20,8.3,-1.5265697456248937,0.13914832468969562,-0.6673179570569101,-1.638575544537576,-0.03916256578404473,2.552480888711348,-0.8128552380657948,3.3704414927576027,-1.0511619893730912,-0.6384883249040758,-0.788193377118684,-1.0097407793159079,-1.2911247555743246,-1.2915868915182862,0.5192987151879185,0.6932707747729346,0.4681537002504589,1.4186078232323824,-1.5022520531722463,0.4575747534388021,-0.8213511731931579,0.43138038633207787,-0.994821702202231,2.1397693738518866,0.3668558252572894,0.70207424878315,-0.7697408646969688,2.806165505667101,-0.5196298097539148,-0.7492324391462968,-0.7718779936559598,C
21,8.42,-1.4574843979801286,3.2916222375806137,-2.988120815593301,-0.3622463462179103,0.5958777633540444,-0.866402765758687,-0.9824221709245654,0.09470127549551004,-1.0511619893730912,-1.2804358049495144,-0.44601324274410303,-1.0097407793159079,-1.2911247555743246,-1.2915868915182862,-0.0844804804464073,0.7535202658551452,0.4640058541467852,-0.4049994789780038,-1.4692841610525367,0.588676656267848,-0.5406670323786286,0.32639877537141604,-0.6556166182512325,1.7891413487130916,-0.35433990319757436,0.70207424878315,-0.7697408646969688,2.806165505667101,-0.766598452315812,-0.7492324391462968,-0.6105431611567899,C
22,8.48,-0.3223821759263175,1.3651322412031748,0.4670330274346562,-0.596554050509062,-0.3939119523739754,-0.39640856325057455,-1.151989103783365,0.562664163675817,-1.0511619893730912,1.6297261045898055,-1.2140412927057014,-1.0097407793159079,-1.2911247555743246,-1.2915868915182862,2.2275730923364976,-0.6830753938132227,-3.4304907195380907,2.7967973237112513,0.2697455075412828,-2.017192150976917,-1.29558414965744,0.28771401405184743,-1.612068096009527,2.1397693738518866,0.45636163023956994,-0.7307510579826367,1.1593926405106092,3.440289267336802,-0.8173648906106349,-0.25849753304114637,-0.6566388275851242,B
23,8.52,-0.25785317198431335,0.13914832468969562,-1.0708887548951542,0.03848376546505795,0.30653293578254054,-0.9839088189531702,-0.3041544394893657,-0.3732616126847782,-1.0511619893730912,-1.9223832849949527,1.1123140094954589,-1.0097407793159079,-1.2911247555743246,-1.2915868915182862,0.37426978271138683,-0.8922125679781523,-1.464624694643424,0.5314448472404897,-0.6319663030141542,0.9547443431548929,-0.9716470231145593,-3.1172590556214574,-1.1838162620094863,1.7891413487130916,2.5090335103087797,-0.7307510579826367,1.1593926405106092,3.2827298030558167,-0.8173648906106349,-0.42025269098167745,-0.6566388275851242,B
25,8.44,0.06119730704758606,0.521683950331399,0.09489184726383337,-0.018055170424363175,0.010769278857015882,0.47786159576911447,0.54368022480467,-0.8412245008650852,-1.0511619893730912,-0.7240813222434658,0.6996377804447764,-1.0097407793159079,-1.2911247555743246,-1.2915868915182862,-0.4120167068722593,-0.6830753938132227,0.4640058541467852,0.22494915879875213,0.12468678221455626,0.7324365126881796,-0.6778893624258833,0.48220439802271575,-0.8193580531924242,1.7891413487130916,0.7258816542676276,-0.7307510579826367,1.1593926405106092,3.5972069418698744,-0.8173648906106349,-1.2567918218531322,-0.633590994370957,B
26,8.4,-0.517428688607495,0.13914832468969562,0.298013216392816,0.03848376546505795,0.30653293578254054,-0.5950948428709999,-0.13458750663056204,1.030627051856138,-1.0511619893730912,-0.9808603142616418,0.6996377804447764,-1.0097407793159079,-1.2911247555743246,-1.2915868915182862,-0.0844804804464073,-0.7080544531342061,0.47645559716401964,0.06960735591847023,-0.17816826312151057,0.7168696138685794,-0.608532365115605,0.4509067515887086,-0.7393965476186894,1.7891413487130916,2.205420703015136,-0.7307510579826367,1.1593926405106092,3.12452504444038,-0.8173648906106349,-0.6210054352007861,-0.633590994370957,B
27,8.42,-0.06570874282194167,0.5982548225440438,0.040986234611679384,-0.30428252059938915,-0.29161206629890823,0.04872654128218391,1.2219479562398683,-0.3732616126847782,-1.0511619893730912,-1.5800112956373837,0.7596467401637454,-1.0097407793159079,-1.2911247555743246,-1.2915868915182862,0.5192987151879185,-0.6830753938132227,0.472303614589537,1.703973347052075,0.13187644676874472,0.6747195150790791,-0.8213511731931579,0.6001785212528642,-0.994821702202231,1.7891413487130916,1.2003843474229468,-0.7307510579826367,1.1593926405106092,3.2827298030558167,-0.8686021135484981,-0.42025269098167745,-0.6566388275851242,B
29,8.4,0.12429679718581281,1.1348459008117273,-0.9658930196149628,-0.4204536445137349,-0.5488006469359118,-0.9244210348723962,-0.13458750663056204,-0.3732616126847782,-1.0511619893730912,-1.3232323036192077,0.6996377804447764,-1.0097407793159079,-1.2911247555743246,-1.2915868915182862,-0.24593433225677974,-0.6955774130033748,0.4640058541467852,-0.08715308921945411,0.06027950933704927,0.7235386500510688,-0.6778893624258833,0.41577849251948756,-0.8193580531924242,1.7891413487130916,0.7258816542676276,-0.7307510579826367,1.1593926405106092,3.7534863076743368,-0.766598452315812,-0.25849753304114637,-0.6796866607992913,B
32,8.36,-0.0021374824977676786,1.3651322412031748,-1.094341574704097,0.7529846892891314,0.7853030622436308,-0.21058243922567996,-1.3215560366421655,0.562664163675817,-1.0511619893730912,-1.5800112956373837,0.7596467401637454,-1.0097407793159079,-1.2911247555743246,-1.2915868915182862,0.07256828041000465,-0.6830753938132227,0.4640058541467852,-0.08715308921945411,0.6134907293761296,0.690230950965716,-0.6778893624258833,0.41577849251948756,-0.9055206620400815,1.7891413487130916,1.0398483545100707,-0.7307510579826367,1.1593926405106092,2.806165505667101,-0.8173648906106349,-0.42025269098167745,-0.6796866607992913,B
34,8.38,-0.06570874282194167,1.2115867652479473,-2.1249778852899674,0.15086831140756568,0.15946570798277918,0.21089558187691365,-1.3215560366421655,0.09470127549551004,-1.0511619893730912,-0.6384883249040758,0.6996377804447764,-1.0097407793159079,-1.2911247555743246,-1.2915868915182862,0.37426978271138683,-0.08098014794025112,0.4640058541467852,-0.08715308921945411,-1.6529319706098886,0.7079833893276107,-0.608532365115605,0.5922837155377441,-0.7393965476186894,1.7891413487130916,0.6903263088554303,-0.046902616117147654,1.1593926405106092,3.440289267336802,-0.766598452315812,-0.42025269098167745,-0.633590994370957,B
35,8.44,-0.0021374824977676786,0.8280949333485588,-2.55961634588975,0.03848376546505795,0.010769278857015882,0.6574677228630392,1.2219479562398683,2.4345157163970073,-1.0511619893730912,-0.9808603142616418,0.7596467401637454,-1.0097407793159079,-1.2911247555743246,-1.2915868915182862,-0.0844804804464073,-0.03987710582757396,0.4640058541467852,-0.08715308921945411,-0.8906976543516191,0.7324365126881796,-0.608532365115605,0.4704597812796649,-0.7393965476186894,1.7891413487130916,0.7258816542676276,-0.046902616117147654,1.1593926405106092,2.4851821310577042,-0.766598452315812,-0.42025269098167745,-0.633590994370957,B
36,8.36,0.06119730704758606,0.3686059529910985,0.6446829400071571,0.37290896669933643,0.4519955745301098,0.6819549617548667,0.7132471576634655,-0.8412245008650852,-1.0511619893730912,-0.46730233022528983,0.639267682952223,-1.0097407793159079,-1.2911247555743246,-1.2915868915182862,0.07256828041000465,-0.0261261336713726,0.4681537002504589,1.1281465461353417,-0.4289073981875297,0.7190922102533763,-0.6778893624258833,0.36519019442828704,-0.9055206620400815,2.1397693738518866,0.7258816542676276,-0.046902616117147654,1.1593926405106092,2.6460035955887586,-0.8173648906106349,-0.583821917056392,-0.633590994370957,B
37,8.4,-0.19356539783847973,0.13914832468969562,-0.7928041326235727,0.20671714999545304,0.3551975680200555,1.48333712018835,0.54368022480467,0.09470127549551004,-1.0511619893730912,-0.2533198368768103,-1.6575932809016038,-1.0097407793159079,-1.2911247555743246,-1.2915868915182862,1.6775451670187262,0.6782708496506842,-3.4315320760642436,0.8324674635986937,-2.1988902543826323,-1.0343590076978892,-0.8213511731931579,0.28771401405184743,-0.9984622901546374,2.1397693738518866,0.9822523957817229,0.70207424878315,1.1593926405106092,4.3722894798320455,-0.8173648906106349,-0.25849753304114637,-0.633590994370957,B
38,8.38,0.06119730704758606,0.4451343271467216,-1.2836005070786576,-0.8348719824204965,-0.9170633478647267,0.6574677228630392,1.2219479562398683,-0.8412245008650852,-1.0511619893730912,-1.4088253009586007,0.7596467401637454,-1.0097407793159079,-1.2911247555743246,-1.2915868915182862,0.07256828041000465,0.7384204244956108,0.472303614589537,0.37888938576979264,0.2697455075412828,0.7346620154269929,-0.748805073695272,-0.130778949801455,-0.9055206620400815,2.1397693738518866,0.6538412354570707,0.70207424878315,1.1593926405106092,3.440289267336802,-0.8173648906106349,-0.25849753304114637,-0.6566388275851242,B
39,8.36,-0.3871536180784003,0.9814279190242221,-0.5993661790860885,2.0289256174925847,2.3742042449255956,0.04872654128218391,-0.9824221709245654,-0.8412245008650852,-1.0511619893730912,-1.1948428076101212,-0.6499769829575955,-1.0097407793159079,-1.2911247555743246,-1.2915868915182862,-0.0844804804464073,0.6483459365841461,0.4681537002504589,0.5314448472404897,-1.0188828130752563,0.47496469819790016,-0.8213511731931579,0.4469993453826369,-0.9984622901546374,2.490397398990682,1.0113313611350454,0.70207424878315,-0.7697408646969688,2.4851821310577042,-0.8173648906106349,-0.09852971678461564,-0.7027344940134584,B
40,8.28,-0.914200467303393,-1.3096422743784935,-2.973946475595226,-0.715204408852999,-0.19007038806651547,-0.6471136251445729,-0.8128552380657685,-0.3732616126847782,-1.0511619893730912,-0.6812848235737693,-0.6499769829575955,-1.0097407793159079,-1.2911247555743246,-1.2915868915182862,-0.24593433225677974,0.6185209397548935,0.472303614589537,0.9809670008725857,-2.1714769525715765,0.4640926975029472,-0.608532365115605,0.241433088681604,-0.7393965476186894,2.490397398990682,0.6903263088554303,0.70207424878315,-0.7697408646969688,2.806165505667101,-0.47157033700588397,-0.42025269098167745,-0.5183518283001214,C
41,8.26,-0.25785317198431335,-0.8529581657102411,0.3192400897217192,-1.7663744490928075,-2.082675608209918,0.5507163336863429,0.0349794262282334,0.562664163675817,-1.0511619893730912,-0.8524708182525553,-2.199136892308097,-1.0097407793159079,-1.2911247555743246,-1.2915868915182862,1.6775451670187262,0.45626945993544876,-3.432571364354992,0.9809670008725857,-0.9337523894239158,0.6481763296058773,-0.8213511731931579,0.28771401405184743,-0.9984622901546374,2.490397398990682,0.3668558252572894,0.70207424878315,-0.7697408646969688,2.806165505667101,-0.47157033700588397,-0.9165119978948839,-0.6796866607992913,C
42,8.28,-0.9812095011259878,-0.1664976933212942,0.5613253321099071,0.31773591060500433,0.8789950481204667,1.2757594627158133,-0.13458750663056204,-0.841224500865064,-1.0511619893730912,-1.3232323036192077,-0.6499769829575955,-1.0097407793159079,-1.2911247555743246,-1.2915868915182862,0.07256828041000465,0.7233455621953975,0.4640058541467852,0.9809670008725857,-1.5349801788038138,0.4337094543351836,-0.6778893624258833,0.4704597812796649,-0.8193580531924242,2.490397398990682,1.0113313611350454,0.70207424878315,-0.7697408646969688,2.4851821310577042,-0.47157033700588397,-0.9165119978948839,-0.6796866607992913,C
45,8.4,1.3386152511047027,0.06270494664471868,-0.7242094856436192,1.0704848806919716,0.11008248323267288,0.2892132862674543,1.2219479562398683,0.5626641636757981,-1.0511619893730912,-0.6812848235737693,-0.7188578499869589,-1.0097407793159079,-1.2911247555743246,-1.2915868915182862,-1.940470198037975,0.5887958591629231,0.4681537002504589,0.22494915879875213,-0.3012883547831198,0.40557383996431684,1.3290471857457844,0.48220439802271575,1.3022727774668452,2.1397693738518866,1.7867944908809874,0.70207424878315,-0.7697408646969688,2.32369748576956,1.5645105508488237,1.2649256478907736,1.509857494546584,D
47,8.56,1.3386152511047027,1.4419368527232421,-0.2866374798979255,1.4316663630155642,1.0182761545140047,-1.3081696942761234,-1.3215560366421655,0.09470127549551004,-1.0511619893730912,-0.46730233022528983,-0.6499769829575955,-1.0097407793159079,-1.2911247555743246,-1.2915868915182862,-1.3209388538081983,0.8141694218864916,0.4681537002504589,0.8324674635986937,0.7673408926014449,0.37320290218721214,1.2917021777481565,0.4430930057539377,1.2663726407444924,2.1397693738518866,1.540872370931967,0.70207424878315,-0.7697408646969688,3.2827298030558167,1.595070732977997,1.2649256478907736,1.4407139949040826,D
48,8.5,1.9133930998131388,0.8280949333485588,-0.735617135555032,0.9654797007534388,-0.08927915889387436,-0.866402765758687,-0.4737213723481609,-1.3091873890453734,-1.0511619893730912,0.38862764316862813,-2.6855499293948792,-1.0097407793159079,-1.2911247555743246,-1.2915868915182862,0.9331107564995582,0.7082956789545062,-3.4304907195380907,3.6932080740057587,0.713190297272292,-2.0177338178013327,1.0578458494465703,0.28771401405184743,1.0471014157866119,2.1397693738518866,1.7691270319159853,0.70207424878315,-0.7697408646969688,3.440289267336802,1.5645105508488237,1.1199187039257645,1.4407139949040826,D
49,8.5,1.5132317173218073,0.06270494664471868,-0.9426789825323657,1.0704848806919716,0.4519955745301098,-0.5440671669366268,-0.3041544394893657,0.09470127549551004,-1.0511619893730912,-1.1092498102707282,-0.3122219882209641,-1.0097407793159079,-1.2911247555743246,-1.2915868915182862,-1.5205435159651457,0.7686450862740004,0.4681537002504589,0.8324674635986937,0.6134907293761296,0.5754966256008602,1.2539099135176124,0.4665470421867293,1.2314068355707075,2.1397693738518866,1.499503769064556,0.70207424878315,-0.7697408646969688,2.6460035955887586,1.595070732977997,1.2649256478907736,1.4407139949040826,D
50,8.6,0.37436493867800896,-0.1814591338998924,-1.895791218310182,-0.4204536445137349,-1.077895534894234,1.0582467645911322,-0.3041544394893657,4.306367269118197,-1.0511619893730912,-0.46730233022528983,-0.3122219882209641,-1.0097407793159079,-1.2911247555743246,-1.2915868915182862,2.6294267259982527,2.02534156071265,-3.4315320760642436,0.37888938576979264,-0.4951095896359982,-2.017192150976917,1.0980453274226976,0.28771401405184743,1.080098162555469,2.1397693738518866,0.7944054912855967,0.70207424878315,-0.7697408646969688,2.6460035955887586,1.595070732977997,1.2649256478907736,1.4407139949040826,A
51,8.4,0.620760138256249,1.0581262854045619,-0.5993661790860885,1.8821167038183062,1.7364979429192633,0.21089558187691365,-1.321556036642196,-0.841224500865064,-1.0511619893730912,-1.9223832849949527,-0.7188578499869589,-1.0097407793159079,-1.2911247555743246,-1.2915868915182862,1.064456193141193,0.6632959035877547,0.4640058541467852,1.1281465461353417,-0.382169583450142,0.42504438141029466,0.9340803259159757,0.4352835262286581,0.9205008474257269,2.1397693738518866,0.3668558252572894,0.70207424878315,-0.7697408646969688,3.12452504444038,0.6781027777459746,0.8251792301772475,1.1641399963340775,A
52,8.5,0.6817934676787837,2.5965559088725545,-0.39752135541124584,0.48259015099385655,0.20866791433798984,0.79544893975190345,0.20454635908703708,-0.3732616126847782,-1.0511619893730912,-1.0664533116010348,-0.3789022857970608,-1.0097407793159079,-1.2911247555743246,-1.2915868915182862,0.7985646259342257,0.6632959035877547,0.4640058541467852,0.5314448472404897,0.7054811386604614,0.5426140436868832,0.9340803259159757,0.7509904286436678,0.9205008474257269,1.7891413487130916,0.41180482013219927,0.70207424878315,-0.7697408646969688,2.6460035955887586,0.6781027777459746,0.059676993847742735,1.0949964966915762,A
54,8.46,0.6817934676787837,0.29209882786230124,-1.0241153840651906,0.5371013223508173,0.20866791433798984,0.09000183383411273,-0.6432883052069988,-0.3732616126847782,-1.0511619893730912,-1.5372147969676873,-0.44601324274410303,-1.0097407793159079,-1.2911247555743246,-1.2915868915182862,0.7985646259342257,0.6632959035877547,0.4640058541467852,1.2740216974764047,-1.513188069103674,0.5382370101326871,0.9340803259159757,0.3807366262174812,0.9205008474257269,1.7891413487130916,0.7258816542676276,0.70207424878315,-0.7697408646969688,2.32369748576956,0.6781027777459746,0.21614835528360482,1.0949964966915762,A
55,8.46,-0.517428688607495,0.9814279190242221,-0.5767914767691293,0.8064225196873587,1.247114605747574,0.2502720033990501,0.5436802248046362,-0.3732616126847782,-1.0511619893730912,-1.5372147969676873,-0.6499769829575955,-1.0097407793159079,-1.2911247555743246,-1.2915868915182862,0.07256828041000465,0.5739707874559199,0.4681537002504589,0.06960735591847023,0.552696604271338,0.5820847177771519,0.8052617727291186,0.14168463960168237,0.7922770256353262,2.1397693738518866,1.937962194136045,0.70207424878315,-0.7697408646969688,2.6460035955887586,0.7157846627759198,-0.25849753304114637,1.0489008302632419,A
56,8.56,1.7431289073074212,0.5982548225440438,-0.3087448235686173,1.3294620177447227,0.4036848162768714,0.9616088710029923,-0.4737213723481609,-1.3091873890453734,-1.0511619893730912,-0.9380638155919453,-0.581545828681719,-1.0097407793159079,-1.2911247555743246,-1.2915868915182862,-1.3209388538081983,0.6632959035877547,0.4640058541467852,0.06960735591847023,-0.368755980474567,0.6283087681622237,1.2917021777481565,0.47828845919765967,1.2663726407444924,2.1397693738518866,0.3668558252572894,0.70207424878315,-0.7697408646969688,2.1615460080505122,1.595070732977997,1.550325335295116,1.4868096613324169,D
